H0_samples,cosiota_samples
7.905929369590035094e+01,-8.905376536511652175e-01
7.058077620916834860e+01,-8.801349197923133971e-01
6.858916217381917591e+01,-9.382366679454813285e-01
6.457932473625584180e+01,-9.798533240388599408e-01
7.771513953779808048e+01,-8.106248548664162223e-01
7.230946120048186287e+01,-8.396556034124652568e-01
7.743468973901714492e+01,-7.938935930715269595e-01
7.434807417847112276e+01,-9.687366022444159341e-01
6.464115322188916934e+01,-9.916129388482950446e-01
7.643489904571835325e+01,-7.451994127510133126e-01
6.197990477146948507e+01,-8.489350556074447551e-01
7.374694884190495259e+01,-9.290405356377633428e-01
8.090426424637647074e+01,-7.373198259936881716e-01
8.220493001473258232e+01,-7.174021089379217786e-01
7.375674196587985421e+01,-9.750580721799607664e-01
7.405833373409143405e+01,-9.399566270312558203e-01
7.394467949392927153e+01,-8.500926413144228588e-01
6.939523178230514588e+01,-9.398270228611731447e-01
6.733868971180048391e+01,-8.621769234492242528e-01
6.110434659843595995e+01,-9.463836158583144309e-01
6.273275387349168142e+01,-9.578208234314723457e-01
1.174789153652760945e+02,-4.468199117024402867e-01
7.559867739689421740e+01,-8.487962630360261773e-01
6.514906912754214829e+01,-9.981786488005894853e-01
8.153876792589908007e+01,-6.141047838379163348e-01
7.119957536347065741e+01,-8.100785187447469005e-01
5.485729955921959089e+01,-9.886335706966704606e-01
6.546931046784887087e+01,-8.759205950001685004e-01
5.540484643759422312e+01,-9.964595275502236005e-01
5.829623761703147977e+01,-9.905114609641225698e-01
1.189698761598954349e+02,-5.213102781955005760e-01
7.142550641954342439e+01,-9.059489161935366797e-01
8.289682277689614409e+01,-7.427684195172140624e-01
7.245095150408296547e+01,-8.930783306901177721e-01
6.634559324893193377e+01,-9.979862585832839361e-01
9.750279681138208332e+01,-5.173830958023234450e-01
6.900518775533883797e+01,-9.486434625547860433e-01
5.996478234207654623e+01,-9.872701030013296686e-01
6.338484282803116088e+01,-9.600926381236395413e-01
8.862237992650281626e+01,-7.547350483902823814e-01
8.464995465388977891e+01,-6.515147899582878210e-01
6.850533660579266382e+01,-9.150498774961460802e-01
1.148825864428483499e+02,-5.590843240426034422e-01
1.212784609460596812e+02,-5.078800294754328704e-01
8.295003069394667250e+01,-7.423559671612575128e-01
6.751608579841251867e+01,-9.227186158288516182e-01
7.045404640616770564e+01,-9.229712755798856749e-01
7.960622942264494384e+01,-7.528868130944604831e-01
6.985848272920529212e+01,-9.917504654227922156e-01
6.816752753570483492e+01,-8.880830615657167026e-01
6.978255429786310060e+01,-9.983562513696732088e-01
6.969922353930964221e+01,-9.082646662078320832e-01
7.302600378719921537e+01,-8.319614452823335116e-01
7.420407085377898682e+01,-7.667875712044746050e-01
6.960237461236974355e+01,-7.694209538528743453e-01
6.340667800750436101e+01,-8.943205040052709665e-01
8.311118945667425351e+01,-7.748860842460021381e-01
8.580815660957487978e+01,-7.654382814973963445e-01
1.071682459540683396e+02,-5.039478729346437147e-01
7.093794171962846917e+01,-9.387888795404349951e-01
8.198894150827068472e+01,-7.382863973755701137e-01
1.111433846096957438e+02,-4.790239730275000496e-01
6.306636443832810812e+01,-9.702881171320043574e-01
6.751131265279369131e+01,-9.185866404988544121e-01
6.597331142571823648e+01,-9.929537872902622908e-01
7.946487237126271452e+01,-7.993454924186081945e-01
9.673927191015816618e+01,-6.156802846403406360e-01
6.292849392659918806e+01,-9.867814611416874104e-01
8.445939706570169392e+01,-7.583197911334342844e-01
8.939716633811652002e+01,-7.057505378223927206e-01
7.431681771890619359e+01,-9.251718752661762801e-01
7.154028693224941549e+01,-8.675910846243932717e-01
8.134932729294736475e+01,-7.393602863110061429e-01
7.057667683411860082e+01,-9.498175264975435850e-01
9.930094009226431240e+01,-5.452096370423357152e-01
1.016349899040434366e+02,-6.070065468540989384e-01
6.755932547184323766e+01,-9.349873341871393073e-01
9.732337036973736133e+01,-5.634643203523836963e-01
6.911096298151618100e+01,-9.391337210084376164e-01
6.297126331442782998e+01,-9.697338756325090126e-01
8.716480245681923122e+01,-6.597609721080528455e-01
7.880178891646949069e+01,-6.224196054891066865e-01
7.837530700164023756e+01,-9.972200683547934874e-01
7.972281492510775536e+01,-9.990387491874213044e-01
8.203016408693717665e+01,-9.274468335800171159e-01
8.288015815713507095e+01,-9.323446523975774669e-01
8.243093612637220247e+01,-9.164634307691784665e-01
8.996078089786919918e+01,-7.897292701725376896e-01
7.627667637667553890e+01,-9.440635443376439451e-01
9.187972610415820895e+01,-8.062112444387374843e-01
9.484805608039003744e+01,-7.817935688051586007e-01
1.308027973896963658e+02,-5.630374199558724202e-01
6.213263426147977242e+01,-9.243410568719779841e-01
6.713332574831933641e+01,-8.954655961526273300e-01
9.130943620730100463e+01,-7.530582128680985976e-01
6.431625777432931557e+01,-9.868378968123316941e-01
7.819731125558433860e+01,-7.751635795776132820e-01
7.970605239135088027e+01,-8.128234076793946494e-01
6.643731533666284861e+01,-9.476044200378159754e-01
6.294952525150986844e+01,-9.337753606484956448e-01
9.176649058946900084e+01,-6.004099028332495758e-01
8.819460766326054113e+01,-7.220043837974723377e-01
7.454621767881386063e+01,-8.803105299647666637e-01
8.135691332528134012e+01,-9.557082434647202751e-01
8.509572940290969711e+01,-7.824407046955721423e-01
1.009181382277996732e+02,-6.639565499615375233e-01
7.432312336863370206e+01,-8.223488102321138138e-01
9.401921916416216618e+01,-7.163945174457189147e-01
7.689304723371411399e+01,-9.427254143674488329e-01
1.158776960598183621e+02,-4.398415170322881873e-01
7.474776577602413852e+01,-9.447072799086374539e-01
9.420233138335736101e+01,-7.390827478790851224e-01
7.626734643232784094e+01,-7.699766767117484090e-01
7.580675217983221614e+01,-7.917497486169178256e-01
6.861631980494544791e+01,-9.353491321825717630e-01
8.998249938372329382e+01,-7.282077576554418785e-01
7.045099951628353097e+01,-9.205424344703386774e-01
6.968154035239069799e+01,-9.888254730584762342e-01
6.769220384732507512e+01,-9.681802098312912719e-01
6.733239600278777459e+01,-9.645280233443381812e-01
1.001787829617569088e+02,-4.408330326647985076e-01
9.253434513496122804e+01,-7.796635993619860372e-01
9.428317003233550508e+01,-7.332422613492667329e-01
7.205934216107303314e+01,-9.717989317411349637e-01
7.632545978952551025e+01,-8.300486041449199881e-01
8.080302107188201433e+01,-7.655845833840546621e-01
7.186689181209476374e+01,-9.253252743621781518e-01
8.276636256250384349e+01,-7.428287463790305134e-01
8.439417987294126533e+01,-7.882397818242454779e-01
1.025481650640306839e+02,-5.997454326799861457e-01
9.786229969047423083e+01,-5.924612876183736887e-01
7.250072469409913367e+01,-8.872891177735593438e-01
7.070613100956316543e+01,-9.399381968736334469e-01
6.485834187188049782e+01,-9.932812359742249075e-01
1.091413660063673490e+02,-6.097743631596188596e-01
6.682237110027678284e+01,-9.844808812314226332e-01
1.107226827726968992e+02,-5.173055446236267674e-01
6.977874976522571160e+01,-9.545562455137093227e-01
7.201396741443463156e+01,-8.666691392026206753e-01
8.010151394039880302e+01,-7.942989369716438874e-01
7.223190985704455613e+01,-9.090236582206150384e-01
7.388130718861532387e+01,-8.835561104083192729e-01
6.796397603481892702e+01,-9.327594624497315134e-01
7.522510755413139805e+01,-9.149417439827127740e-01
8.050076077974945576e+01,-7.988639229120876317e-01
6.795024799400496818e+01,-8.985025752526295539e-01
6.722553940146502782e+01,-8.438820668241013845e-01
7.574203118403521273e+01,-7.939377391118057625e-01
6.663384204551903167e+01,-9.711726580664239439e-01
7.605811423786808234e+01,-8.245183536944884484e-01
6.753978589578254343e+01,-9.607174357618342153e-01
8.148817006141652541e+01,-7.483765767481516118e-01
6.466201445527246960e+01,-9.778055002449965727e-01
7.457499668897447975e+01,-9.352353078423142341e-01
6.853039813046960660e+01,-9.740762501135881157e-01
6.998165734628827295e+01,-9.606059136970477308e-01
1.017695712092374407e+02,-6.510462116824815570e-01
7.907073444352378999e+01,-8.165149354250363922e-01
7.157818075373741351e+01,-9.185880541269373367e-01
6.998550015503606403e+01,-9.380953310050599292e-01
6.703840812287040762e+01,-9.450501763252456833e-01
7.582491071070225530e+01,-9.190197035793881142e-01
7.754914335756494381e+01,-8.544512237134145316e-01
7.494066783460885972e+01,-9.455399439499825309e-01
1.178647146838117123e+02,-5.459999569712848944e-01
8.134746279740289765e+01,-8.571297243464272020e-01
1.181041911198965977e+02,-5.070854058751053106e-01
7.212893003547284820e+01,-9.155154716049659358e-01
7.162171647257375184e+01,-9.929062140701186978e-01
7.734604101695373402e+01,-8.364850743739491445e-01
7.977117948989315721e+01,-8.321428508643289312e-01
7.499956064264507916e+01,-8.774956289481118388e-01
9.723446175013364723e+01,-7.488359902052443839e-01
6.639477191183047466e+01,-9.584734621751900274e-01
8.494699330862120235e+01,-7.027392697142745837e-01
6.618940133071443199e+01,-9.477221287882129364e-01
6.913224008920410313e+01,-9.106537561571910189e-01
6.577562374506422316e+01,-9.510005071321750991e-01
7.724884565128395764e+01,-8.851109470405842394e-01
8.209760106316139172e+01,-8.576239697650966942e-01
8.557495634982609545e+01,-8.940001822295927658e-01
7.233680072041882170e+01,-9.055914895585104318e-01
7.956259892785337229e+01,-7.509377251041481349e-01
6.098192578163799027e+01,-8.997686267518122394e-01
7.667693254918155787e+01,-7.621704356058303098e-01
6.673480130514882092e+01,-9.690661151912964844e-01
7.929013895461176276e+01,-8.685473319686084492e-01
1.009770366201319689e+02,-7.534166080776961705e-01
1.079037308212994475e+02,-6.055354462342367183e-01
8.278653316186711209e+01,-8.054781999204922993e-01
7.334993082468936620e+01,-8.664380954400875412e-01
6.457995806360150937e+01,-9.873175072944094799e-01
7.036482782859172858e+01,-8.882674577269634719e-01
1.126130793421278753e+02,-5.636858438577290187e-01
9.311863644675226226e+01,-6.666997428789329661e-01
8.708477679865301013e+01,-7.067089885166139007e-01
6.016493263472636244e+01,-9.922993985695501840e-01
9.639998503496870796e+01,-6.336853318270095903e-01
6.799390426334002768e+01,-9.009139375120912563e-01
6.938903273600688237e+01,-9.432653407959027403e-01
6.631888098859657532e+01,-9.917701566806337299e-01
6.879350712369785015e+01,-9.562114472434718460e-01
1.006509795201807833e+02,-6.453056179604831355e-01
6.743933967358209713e+01,-9.910288106027399513e-01
6.167306664165432295e+01,-9.696923673706608904e-01
8.964905295579508504e+01,-6.423405016886865049e-01
7.136914739529747465e+01,-8.909608289483020860e-01
7.692502103538271285e+01,-8.141501103577604148e-01
6.796115845063171435e+01,-9.908201253578509116e-01
7.391993535937632487e+01,-7.946929794294375071e-01
5.886410693123291793e+01,-9.963650384816232775e-01
8.806725557467318311e+01,-7.402019145294587155e-01
7.250384303407336972e+01,-9.044028505760186576e-01
9.596561227866622801e+01,-6.519135948925138813e-01
7.341942088082926432e+01,-9.184966418573988767e-01
6.234214742445600166e+01,-9.550916788572997307e-01
1.438271033698463270e+02,-3.726629300614996421e-01
7.736220292899416506e+01,-7.389329697391859852e-01
7.910724841240836724e+01,-8.253786117625553365e-01
7.105177628938034218e+01,-9.775839539010617862e-01
6.680829884538117369e+01,-9.753776137185322659e-01
8.967273236433599948e+01,-7.826981761178690711e-01
6.799997515534109027e+01,-9.581250679762635114e-01
8.148841726088058124e+01,-7.986046345399057111e-01
8.833961246737524675e+01,-7.336898163660681149e-01
8.417374456833681506e+01,-8.063966011964862624e-01
8.173699079184163452e+01,-8.022166232070374603e-01
8.284035235433015032e+01,-7.732356543202403287e-01
7.450288420490784347e+01,-9.067747322343032712e-01
6.450911058005706877e+01,-9.056035805695631380e-01
6.717600627714357131e+01,-9.542455891498143883e-01
7.027682654832860010e+01,-9.426500229514859219e-01
8.223783649759177194e+01,-8.041266808214231343e-01
8.196093955500887773e+01,-7.985144614649585249e-01
6.912974848012532902e+01,-9.541541265675667072e-01
1.072962672270053446e+02,-5.833206732597756572e-01
1.039505855557297451e+02,-5.860466208885156680e-01
7.452617617198060884e+01,-9.068477898714313312e-01
8.902546469015518937e+01,-7.698939531285942106e-01
6.772377183119290578e+01,-9.707238605380977825e-01
1.069891128338864661e+02,-5.275127638789821605e-01
7.798087565711355751e+01,-8.023325953324279558e-01
6.381064642693210232e+01,-9.849870097711267425e-01
6.954743231055773833e+01,-9.771980076001286486e-01
6.867154826346148866e+01,-9.691104474564056215e-01
6.572274890098448452e+01,-9.940764175697162086e-01
9.547884307057303488e+01,-6.690416478463437899e-01
7.404806246160376304e+01,-8.801240408900963264e-01
6.842078146137332340e+01,-9.907939600310916584e-01
6.308386156543460288e+01,-9.466795459039509808e-01
1.146604999789092858e+02,-5.926416386236117440e-01
8.185255359049706669e+01,-8.396069478393932695e-01
7.196260178705000499e+01,-9.426520957908526288e-01
8.802113190096477524e+01,-6.296160994780530817e-01
7.130380373043401221e+01,-8.358679053916295842e-01
8.249845800398382778e+01,-7.724528645932388082e-01
9.483554988428798538e+01,-6.684976708839271975e-01
9.871665464326963502e+01,-6.869916162073834709e-01
6.068033688426088190e+01,-9.928323026621332925e-01
7.419116174628956628e+01,-8.582820579877401546e-01
6.601407294965318329e+01,-9.470835006977046389e-01
6.197787211752046233e+01,-9.489332175290571270e-01
7.363073856574216336e+01,-8.899779873218333082e-01
7.492475219799599984e+01,-8.390385668663733476e-01
8.017320003150568652e+01,-7.585928726302924030e-01
6.687581459354488800e+01,-8.930547372797049688e-01
7.784582952622490382e+01,-7.653101937725445003e-01
6.954309739180440886e+01,-9.391231864473864599e-01
7.325525301648666243e+01,-9.175523236149039086e-01
8.382702199190711667e+01,-7.400903089929338208e-01
5.711177469731578071e+01,-9.854301301814932801e-01
7.454700973837525169e+01,-7.371436157583746152e-01
6.307612610662923203e+01,-9.360656277572708683e-01
6.045639921117938087e+01,-9.834894132898559516e-01
5.868541297541140267e+01,-9.864414798247148619e-01
6.445130152827059078e+01,-7.933635344196282579e-01
7.295185473224988471e+01,-8.857744872285798765e-01
7.918335846265219402e+01,-7.348566857350484760e-01
7.048949546959464385e+01,-8.681323258915587537e-01
1.027328790343643021e+02,-4.533489224678655671e-01
7.313473905945002684e+01,-9.341538161823552677e-01
9.247292205648282959e+01,-7.797578508089232363e-01
1.108981313557302855e+02,-4.882598652582796350e-01
9.677690766313794768e+01,-6.476885067521154227e-01
7.547859841960529081e+01,-7.423255050385851872e-01
7.807369244924925056e+01,-7.029686798135053039e-01
6.534983111703958514e+01,-9.414357146950429467e-01
8.015540409999532301e+01,-7.688556811078177677e-01
7.324423220231912524e+01,-8.128894399192623244e-01
7.739238834898584685e+01,-8.080352302753687210e-01
8.146172587953161326e+01,-7.531785703336496551e-01
7.080463748169889016e+01,-9.275215648464650853e-01
6.474065299316023925e+01,-8.958715284410209145e-01
9.470475680776966954e+01,-6.107258932784662697e-01
6.187969964211274743e+01,-9.508318574205746332e-01
7.026368890609013818e+01,-9.125981535036943315e-01
1.255944222787847906e+02,-4.961986936760743871e-01
6.652622735835279855e+01,-9.269117257761075868e-01
8.750077698802219572e+01,-7.008680648337748398e-01
7.348779853273383367e+01,-9.800178477049654724e-01
7.102386427718742823e+01,-9.300839848664571585e-01
7.074353512174231184e+01,-9.317433867153268601e-01
7.372671588082170047e+01,-8.796143890116798758e-01
9.083843723721678032e+01,-6.926474906203250459e-01
7.188587057231814015e+01,-9.578375708057443871e-01
9.048915546320563408e+01,-6.986931868523875711e-01
7.012629043828432884e+01,-9.691398657547338757e-01
9.323426736963321559e+01,-6.856938611445655418e-01
6.402282600549379765e+01,-9.805051523042696004e-01
7.969266075591816900e+01,-8.027730050081653967e-01
8.283338226821147998e+01,-7.927500858638319992e-01
6.640967363886633734e+01,-9.243210962411614329e-01
6.661666555100606502e+01,-9.817914395664013583e-01
6.292262888299516277e+01,-9.428564736073508090e-01
7.078460829306781932e+01,-8.936147355158639005e-01
8.773179418212149017e+01,-6.507173204448817305e-01
7.319673190538844665e+01,-8.998370038954450756e-01
7.957789937671354608e+01,-7.632883481745277310e-01
7.441133018345743722e+01,-9.209008928883444245e-01
9.002365992795185434e+01,-6.478167934159576591e-01
1.013269427540657972e+02,-4.163143627461968754e-01
6.913974782650880968e+01,-8.607706437884891093e-01
6.730058018834789380e+01,-7.781929290739282301e-01
6.055274500141732119e+01,-8.923755172250247281e-01
5.901019491570581010e+01,-9.427357213059714969e-01
7.734865539395048017e+01,-7.803459134631548499e-01
8.124603723245643039e+01,-6.580741105769779553e-01
5.413698557359902708e+01,-9.883152482365193947e-01
8.363878275665634021e+01,-6.958346932289041220e-01
6.502318381647270940e+01,-9.818911818256095270e-01
6.946577796224897838e+01,-9.049730434190859096e-01
7.385410014421313463e+01,-9.069947757497078822e-01
7.870554957233667892e+01,-8.124023514568576854e-01
6.670474521212497621e+01,-9.668868539593193923e-01
6.998293432932712221e+01,-9.467495456544697818e-01
6.759040205070709817e+01,-8.717933116290482731e-01
6.750014202465212065e+01,-8.637548917618650401e-01
8.318771687559903683e+01,-8.329113314479845709e-01
6.201008070346265555e+01,-9.583414484272262390e-01
6.630081342908553665e+01,-9.712904381760247841e-01
7.173020204526896748e+01,-8.695853545467853163e-01
6.228277302672458404e+01,-9.884988218006952598e-01
6.817832960948935295e+01,-9.185626947489099470e-01
7.377947654326762006e+01,-8.461261041867721433e-01
6.270794233778915583e+01,-9.715167848105407122e-01
8.588412345309167506e+01,-6.711577988426004060e-01
6.520602353928875061e+01,-9.440061936961586797e-01
9.486232285769452233e+01,-6.979748766076366850e-01
7.390862072721483855e+01,-7.922217550490150417e-01
7.372844150470399427e+01,-9.077020572383547314e-01
7.822051627499689630e+01,-8.044746092258433512e-01
6.464652599787878273e+01,-9.817361230930816696e-01
7.831412922250191855e+01,-8.286095258328920465e-01
1.144853521727756771e+02,-4.473721561412559722e-01
9.418542211359273608e+01,-5.822234786405175999e-01
7.891591568753439390e+01,-8.356561202308349090e-01
6.969946162656098920e+01,-8.964390800062763676e-01
6.947568536216573420e+01,-9.242066220624232109e-01
7.272238315224457494e+01,-7.824513489224618201e-01
7.732121962458484177e+01,-8.192212264718878867e-01
6.645219414244965606e+01,-9.324592082200161558e-01
7.990928176300924690e+01,-7.529114175375306584e-01
7.709663288769152700e+01,-8.403577843989733509e-01
6.375202419652350017e+01,-9.557788597214298409e-01
6.440122268190242494e+01,-9.765408997159480409e-01
7.934087561996514637e+01,-8.262808231691270988e-01
7.220001001308621369e+01,-8.436298022035791933e-01
6.576646489288019382e+01,-9.822493812367362187e-01
7.122165798134302861e+01,-8.758846657232133293e-01
9.663992328704004819e+01,-7.023910854093567968e-01
6.588136060717982900e+01,-9.578992931163835545e-01
7.818802524623791328e+01,-8.146259896081506913e-01
7.187706590195011813e+01,-8.978710812673447172e-01
9.147956248739519935e+01,-7.451818133917357256e-01
7.770406575596234688e+01,-8.807988311113718050e-01
7.008609970758885765e+01,-8.555133512420585173e-01
7.901876546420110969e+01,-8.272302778172440085e-01
7.510926409399431236e+01,-8.411804481993107041e-01
7.382924302746295098e+01,-9.303400791012812476e-01
6.480530734936894532e+01,-9.914580378706024932e-01
1.177308254390565025e+02,-5.684576940668712997e-01
7.411867230686466712e+01,-9.182373257267313349e-01
7.075046216390174436e+01,-9.161695963913213392e-01
1.385710184942685714e+02,-4.975217587355852400e-01
8.140522532965869118e+01,-8.264510597877020581e-01
7.013771005331848585e+01,-9.276369732812574931e-01
6.304249875817188098e+01,-9.315735808183647215e-01
7.160215046122345939e+01,-9.164843933114223962e-01
8.138434846442373782e+01,-8.448578347349577911e-01
7.314411515309748779e+01,-9.106020487082662207e-01
1.134981492205356091e+02,-5.576150524559605470e-01
6.574240970713069032e+01,-9.936333272329416211e-01
7.740992620359008924e+01,-8.358679053916295842e-01
6.837745476916387588e+01,-9.754891463841787180e-01
8.286602792666387529e+01,-6.850089113578117228e-01
7.485309487608780898e+01,-9.161539203101567441e-01
6.688654188462567163e+01,-9.789694879539395655e-01
8.395195687341954738e+01,-7.665449749108286248e-01
1.238966863209368228e+02,-5.280951377998180929e-01
6.553730967586098188e+01,-9.774097793858176342e-01
6.604155650536088729e+01,-9.771064044509818469e-01
7.469627987758417476e+01,-9.098923616204953602e-01
8.675215181745288362e+01,-7.832326048658326823e-01
1.204297377967845932e+02,-5.514830600077728073e-01
8.951480975750887126e+01,-8.336323495521434923e-01
7.394343542271072067e+01,-9.911129882459278617e-01
9.389274392930930446e+01,-7.610534226733053353e-01
7.525583491747738663e+01,-9.815948151768643104e-01
1.040539785657547469e+02,-6.145923668432570208e-01
7.857085092027107009e+01,-8.418590570225478187e-01
6.759339424996748846e+01,-9.092358992636593307e-01
8.258238212741545681e+01,-7.550677572227203482e-01
7.927722698942662305e+01,-8.241522872259345878e-01
6.623267011195676446e+01,-9.755801334256507529e-01
7.734145203156079162e+01,-8.187732671455918432e-01
6.912510436634893551e+01,-9.582151361444199988e-01
7.128624192116562597e+01,-8.019349858621007687e-01
1.130877458179799362e+02,-5.300749424469208826e-01
7.734691841583378391e+01,-8.472930812422427849e-01
6.733285306893668576e+01,-9.949507947631891502e-01
6.368508377407599852e+01,-9.645622462659246832e-01
6.235264968241422423e+01,-9.262958510830964221e-01
9.139322383526439353e+01,-6.431200399773939758e-01
7.539282824105023906e+01,-8.947126863604862868e-01
6.398406036510628070e+01,-9.789231690239318384e-01
9.628339775685540758e+01,-6.981241154637823909e-01
7.404185283464700262e+01,-8.935976941847687538e-01
7.731111596391950513e+01,-8.911929970770972043e-01
7.098523668408039100e+01,-9.959786444228048152e-01
7.053470743438893464e+01,-8.895124911378032850e-01
6.883394731913558928e+01,-9.620305274436961041e-01
7.191858497442056830e+01,-8.990982910846492260e-01
7.735972310763882831e+01,-8.920940897200639874e-01
7.359083638447191333e+01,-8.696214772725789910e-01
5.986613103214444465e+01,-9.927068024349433584e-01
6.032043841546769158e+01,-9.815884672667792854e-01
6.284262529213398807e+01,-9.751502168296132256e-01
6.543686595155476482e+01,-9.067874311297315915e-01
1.427350628189778945e+02,-4.713285560549544950e-01
7.455180188744752456e+01,-8.968664871948348605e-01
8.008206230820420046e+01,-7.528231678737636878e-01
9.837627514935573458e+01,-6.435768014259745096e-01
6.681740009770422262e+01,-9.477062861616341038e-01
6.783871569106301536e+01,-9.499095686771235059e-01
7.293007905364243015e+01,-9.278330645728394277e-01
9.709535123222794084e+01,-6.487857414453811478e-01
8.910349619654044773e+01,-7.198843804005045088e-01
1.106890504358787837e+02,-5.250312060562157823e-01
8.102418371598572833e+01,-8.121999651066130754e-01
6.015829088367071620e+01,-9.403064083247267835e-01
7.617855130372331018e+01,-8.044746092258433512e-01
6.486165996992473026e+01,-9.637042887764444288e-01
1.139553691362028474e+02,-5.034422774340284734e-01
8.259557106512147584e+01,-7.861167196363064713e-01
6.769485821642545886e+01,-9.052081328281149641e-01
8.475376168059415249e+01,-7.555684274370917386e-01
1.106755710036081268e+02,-5.001799105048625460e-01
7.530233860188988615e+01,-8.190889351244838856e-01
1.005792105308358657e+02,-6.067344067368962701e-01
6.953292389180101907e+01,-9.408112831538010257e-01
7.510119042030856917e+01,-8.643262771063042749e-01
8.278910223254067091e+01,-7.753427372079331192e-01
6.420768789678594146e+01,-9.934181448266181658e-01
7.848141137268301293e+01,-8.528379749564580781e-01
7.166089526065464099e+01,-9.234103945878726627e-01
6.788383686757624957e+01,-9.411163624150682416e-01
8.162525269275268158e+01,-8.599399446879589792e-01
7.629982943675673823e+01,-8.403402952064050746e-01
1.054074897496600300e+02,-5.422096337166252278e-01
8.824829889611130795e+01,-7.258371976192524722e-01
5.810990215705823658e+01,-9.397886236858707942e-01
7.335724095344285445e+01,-8.530662063326210909e-01
6.394409588909429232e+01,-9.877284853589570757e-01
6.966163432669405609e+01,-9.598297082358204779e-01
8.522393790716731132e+01,-7.563073930313863880e-01
7.238943602377577236e+01,-9.001441302207618955e-01
6.830207472973255278e+01,-9.225359835886465243e-01
7.109393528757357217e+01,-9.723503392996787342e-01
9.605460561582647472e+01,-6.103366105764032046e-01
8.013959331714130485e+01,-8.050591703631647666e-01
6.249164394077753570e+01,-9.746321740123342625e-01
7.345482262553052522e+01,-8.874267541776718060e-01
6.484873806210451619e+01,-9.724502165358406280e-01
6.695952577580840170e+01,-9.770941416667333623e-01
9.056143338020119415e+01,-7.490643465315159899e-01
8.673995904956318270e+01,-8.354737417230880814e-01
7.395732641182675593e+01,-9.263705656773123520e-01
7.296862879553113146e+01,-9.532075265903062755e-01
9.271031130989280200e+01,-6.510055409029524842e-01
6.804459576605768234e+01,-9.112956771126830002e-01
8.343994485190285104e+01,-8.010381868385647586e-01
7.562359978989053388e+01,-8.677830992085069362e-01
6.475083479676649745e+01,-9.543845711558603950e-01
7.217328311893795956e+01,-9.799864283007028165e-01
8.141038067335041717e+01,-8.134314935197066720e-01
7.058739709367755211e+01,-9.350362040958091203e-01
6.341839575014542874e+01,-9.339537436599490983e-01
6.539484141216831858e+01,-9.525088956285502340e-01
7.369809154409122698e+01,-9.323179224404652965e-01
6.410985849239357037e+01,-9.992603121527998677e-01
8.181447093014831751e+01,-8.078739757580699621e-01
6.784384654576203388e+01,-8.308256009827331701e-01
5.672648194300229818e+01,-9.913191935503971042e-01
1.126877026636529990e+02,-5.005429976083782817e-01
1.318546763364581409e+02,-3.868928576914237305e-01
6.800894696403615569e+01,-8.593146733507988078e-01
6.858114565128555284e+01,-9.163306418703688339e-01
7.766124682595898321e+01,-8.517374179245058574e-01
6.988840694230430017e+01,-9.285227782100053950e-01
7.612317586106314593e+01,-8.603479834985549024e-01
6.745189064538510593e+01,-9.825890064699960291e-01
7.020204862628312981e+01,-8.890022678679774248e-01
6.355166470895698438e+01,-9.937247730180807093e-01
7.330632937059272081e+01,-9.399893824615253024e-01
7.607004495826585355e+01,-9.284827608953166722e-01
6.488874286500083599e+01,-9.882027030443608639e-01
6.953083820152842520e+01,-9.663611538094465381e-01
6.767162516202914446e+01,-9.816929273524550581e-01
6.198134475342423855e+01,-9.734093741332735528e-01
5.658111031665242052e+01,-9.565463253340077410e-01
6.962569872166167784e+01,-8.987892859412092150e-01
7.035837972106176608e+01,-8.288760255949024769e-01
6.346391437814301639e+01,-9.641481411399861479e-01
6.781671233488795281e+01,-8.652673763894777048e-01
6.966039115479256338e+01,-8.163516238233561317e-01
9.123033188735902854e+01,-8.019023127173042775e-01
7.070028637476778499e+01,-9.336451930807427857e-01
8.243363157554409781e+01,-9.077128962340825780e-01
9.543162212722545235e+01,-7.051234075357318831e-01
8.015158018365639236e+01,-8.583909005750649523e-01
6.702518571040748441e+01,-9.763041711175848292e-01
7.578123485428766060e+01,-9.036584687338482524e-01
7.456349203683409144e+01,-8.513513715841726226e-01
6.628916116823778282e+01,-9.122854597916565389e-01
6.053151890342098085e+01,-9.931007810971508309e-01
6.722986325969061738e+01,-9.340761435157837189e-01
8.345406412490756054e+01,-6.018977837987921076e-01
6.297721328705198118e+01,-9.543977167036735709e-01
6.996170261182709282e+01,-9.547999739352582838e-01
7.477561339343588998e+01,-8.281358067830689729e-01
7.408091504165396657e+01,-8.528000123014488620e-01
7.964778685858804863e+01,-8.349845270506235373e-01
8.792598291447832537e+01,-6.809455434492066583e-01
6.898015726181083096e+01,-9.855965835904618721e-01
8.322008420438532994e+01,-7.844380537593250713e-01
7.549637921443593314e+01,-8.828461498330583135e-01
8.593987429373407849e+01,-8.069959681276722696e-01
1.269591344608444530e+02,-4.652021552043179575e-01
7.131906184989539099e+01,-9.681923104299938743e-01
7.055206187744205693e+01,-8.946764873916991379e-01
1.007728515480085747e+02,-6.883206806582776727e-01
7.084106282585369740e+01,-8.617432726862526149e-01
7.116698272078764376e+01,-9.252941298776866663e-01
7.036163582685968265e+01,-9.242893632112806346e-01
7.942479546592284123e+01,-8.248522094948217420e-01
9.096553790492552594e+01,-7.036826877907297328e-01
7.518254942694829879e+01,-9.727992449599622837e-01
7.286351771349256978e+01,-9.664814599338285017e-01
1.064159133304423364e+02,-5.993163215497788743e-01
