H0_samples,flat_z_H0_samples,250kms_uncert_H0_samples
7.291962982102874946e+01,7.300784506248893990e+01,8.166270304544860892e+01
9.636240637312548074e+01,7.944195133691522415e+01,6.644448367565949809e+01
7.988718307753838133e+01,7.698483351777279893e+01,7.586370919749360553e+01
7.253204557634514060e+01,7.690028042906466510e+01,6.168386518623309200e+01
6.702465178520692746e+01,8.415504752631221663e+01,8.136287834148913589e+01
1.058006268009255848e+02,9.386805085301710960e+01,7.524373855110698628e+01
6.744594095231390440e+01,1.124698847998700870e+02,8.437009694152833106e+01
7.891198722719990144e+01,1.124698847998700870e+02,9.415962383085118859e+01
6.420699116013014418e+01,1.099289251859382546e+02,8.455491833665981005e+01
8.063700452319599776e+01,7.485822971030145823e+01,7.969535800208805654e+01
6.699381535900604945e+01,6.586198613406203606e+01,8.892563567297322891e+01
9.156128718079357043e+01,7.004229566576785260e+01,7.406704659420705639e+01
7.324565353525086664e+01,8.198582229934824284e+01,8.482370618352923941e+01
8.413312386071028470e+01,8.097200285209214599e+01,7.009965825129945927e+01
6.587040195403702114e+01,7.640553307825371121e+01,7.933370867209552557e+01
9.937131883563101553e+01,9.630266240374496078e+01,9.973064546024630772e+01
7.024684609231998422e+01,9.662991283411318477e+01,6.708687760457421234e+01
8.049936905790794128e+01,9.450058578968992151e+01,6.860299083985215418e+01
7.876278461636438522e+01,6.274058069908774371e+01,7.322499316401409430e+01
6.448388046696560139e+01,6.817668753122514147e+01,1.055651990432655367e+02
6.688387060531249517e+01,7.134505626289542590e+01,1.533301358156907384e+02
7.851004498889109584e+01,6.323099458819685736e+01,8.088568037761274354e+01
6.348737475155743226e+01,7.132259828081846820e+01,6.706764182641371974e+01
6.945303936407800904e+01,6.243480127389118906e+01,6.556986529370331596e+01
6.743868813057704870e+01,8.582387285229040685e+01,8.312266538672385252e+01
7.795167119027630065e+01,8.619253319962965065e+01,6.486393092101749858e+01
8.180939245691476458e+01,7.362670729623984300e+01,6.989929725611700917e+01
6.686842607794190485e+01,6.451171628415501402e+01,7.420395498492361241e+01
7.424974049406324639e+01,7.509562154160946079e+01,8.027909302503955757e+01
7.131256926110519601e+01,7.319241959270225095e+01,6.887216619977539267e+01
7.206119381333175511e+01,7.675416117464438059e+01,7.554384985125570040e+01
6.702353239837806598e+01,7.082721967476769009e+01,7.280713705705223049e+01
6.869565199781919773e+01,1.020175088428801615e+02,1.234863722168157238e+02
7.617337277974654342e+01,1.082366104134197116e+02,8.453578982095790195e+01
6.740764137742419848e+01,1.072821171847162844e+02,7.406073426622120337e+01
6.412040613861583438e+01,9.599759431866733905e+01,7.240281835312588044e+01
6.350536188709526186e+01,9.755226824017637455e+01,7.498073977017666891e+01
6.637474690463859872e+01,6.572749537840294920e+01,1.796318731801162016e+02
8.089547293346144841e+01,7.212117388625912895e+01,7.139007509600457979e+01
7.987109097538935032e+01,9.772502013005488664e+01,7.061489565421084080e+01
8.034505475049527945e+01,1.366758166894416604e+02,6.201369648443249361e+01
6.530726881991834887e+01,1.435510880945220435e+02,8.698361568821307799e+01
5.250865787222375047e+01,1.396234189676743540e+02,1.060078794087337570e+02
9.033053093510058318e+01,1.448828764466031487e+02,7.631549845039799607e+01
9.506438761873346266e+01,8.268731798774491892e+01,8.631025202545714592e+01
6.375059427485879837e+01,9.218262950460812988e+01,6.411123024394288450e+01
6.057886328292556044e+01,8.017120364511241348e+01,7.352060889944922906e+01
6.682368417942976180e+01,8.685794335662082233e+01,7.237629951502987069e+01
7.904660167853792530e+01,8.758432559884546720e+01,1.089178671844683493e+02
6.977664485611843759e+01,8.852432273151217146e+01,7.114828175379618358e+01
1.283393352184232583e+02,9.192943956622850976e+01,7.428540170193957692e+01
6.937372901902251954e+01,8.348037996408250194e+01,6.542902886543741658e+01
9.098135389707502441e+01,7.013950842018022058e+01,7.517886074548616193e+01
8.386492486781081368e+01,9.047464040175253785e+01,6.898777754811355578e+01
8.504191005108047818e+01,9.150158145133812582e+01,7.501871008785887796e+01
1.134239696433351412e+02,8.649327799869310240e+01,8.256874892096419671e+01
7.158770850281499065e+01,8.154189261875797001e+01,7.358835887596772807e+01
7.301143066320923936e+01,7.206917786001665149e+01,6.267657567757832737e+01
6.806362863211487024e+01,7.244945671468502724e+01,6.486816730928084951e+01
6.716058065479639083e+01,8.321372412797707341e+01,6.284764949081470320e+01
6.625210093927226751e+01,8.270350681768732670e+01,6.060291472369231514e+01
7.215616896750496778e+01,7.636323905088119091e+01,8.803179876063329345e+01
7.037993432168593699e+01,7.156194892671378227e+01,8.727045186210736460e+01
9.040641621525037408e+01,6.562412495039839655e+01,1.039728408312301013e+02
7.620622234585485444e+01,7.493518003406428818e+01,6.854227638379393284e+01
7.487407617532552706e+01,6.984125346642036902e+01,8.767698250828703976e+01
8.204334494185133053e+01,8.432415112894726406e+01,7.161951246353712008e+01
6.570647751732961694e+01,7.769490692496044915e+01,5.806289769109729093e+01
6.198727842770232144e+01,9.201789251621724475e+01,5.892650514375654325e+01
9.059531288408621208e+01,7.236984204092969719e+01,7.665881909716185305e+01
7.092681864345914278e+01,1.511471701171039399e+02,9.233759768700515735e+01
8.641617482211584900e+01,1.484744903601928740e+02,9.418629925745530329e+01
7.002180050795638522e+01,1.534215752994923037e+02,7.351781140223070565e+01
5.903931919105934156e+01,1.373318083959171929e+02,9.179483365224321290e+01
7.487459715871747790e+01,1.444974982159815511e+02,7.395960964246984304e+01
8.348388696761126937e+01,1.325459344894902927e+02,8.645676855915542092e+01
7.869259898756169491e+01,1.366373406156670001e+02,7.409756234886820891e+01
8.198230174078398136e+01,1.451546582227254021e+02,9.090165691048864005e+01
7.429724279470183035e+01,1.327401009024965219e+02,7.091304178716833917e+01
8.544221187047043031e+01,1.408919643041668621e+02,8.363751751993667938e+01
1.511400307944287533e+02,7.764649304643207017e+01,9.741643710947128909e+01
8.066815601990329299e+01,9.832816282056417378e+01,7.822936652443324590e+01
6.973016140943272489e+01,9.205551150406066085e+01,8.101062321621654405e+01
6.891054567693078070e+01,8.991046280038240468e+01,8.562274159346597457e+01
1.060831530494102282e+02,1.000077533762744935e+02,7.061545334743811964e+01
6.141623968423596125e+01,9.851112034107229931e+01,7.394224922005271594e+01
5.540721890719920140e+01,1.287238471042037418e+02,6.557152928443740336e+01
8.217755778367083508e+01,1.287238471042037418e+02,6.928723211724367559e+01
7.965090345195959287e+01,1.302761814268750982e+02,9.855109573385797717e+01
6.910884298001167281e+01,1.380286287257901563e+02,6.377103531254279289e+01
7.834237553662528342e+01,1.333559839476641855e+02,9.251311018278003928e+01
8.137558923284744594e+01,1.337073233986416483e+02,8.926868341940893004e+01
7.248678817980112399e+01,1.268845600951430299e+02,7.555767721358846245e+01
6.563654635636844148e+01,7.801027085440787801e+01,9.535422133983546189e+01
6.602746807222882808e+01,6.211169178229529564e+01,6.885217922737120944e+01
6.843515874113637665e+01,7.701551159820958503e+01,8.064592124052698807e+01
6.262714578535695154e+01,7.804454580491545812e+01,7.055717440862322576e+01
7.081274798635001844e+01,8.167307879055952924e+01,6.812735972849148425e+01
6.471834031197259662e+01,9.304037756130465198e+01,6.911926627426180403e+01
6.971486473650671201e+01,8.662610610424505353e+01,6.640338307417763986e+01
6.458340002654564671e+01,8.737609439593070704e+01,9.095857800767920764e+01
8.940659307645329079e+01,8.726267299049449377e+01,6.743191534506100027e+01
7.820495535057808922e+01,1.012801350867437691e+02,7.796495432161918870e+01
6.329569509108175396e+01,8.651475800262777227e+01,6.540351578459588211e+01
7.251225311522208017e+01,7.783946712211034935e+01,8.831392646906084565e+01
6.609263665408816735e+01,8.874740844164618636e+01,9.549507934987877888e+01
8.507011276889848261e+01,9.316024499242487877e+01,9.641894241654676989e+01
6.766918237126844815e+01,9.365862910843519273e+01,1.074228339808281731e+02
6.738354225747924886e+01,7.990896662425343777e+01,9.442961652239084458e+01
7.198814254301707649e+01,6.084417463079147126e+01,1.115765528222843983e+02
7.586190508507866070e+01,7.879547457310228253e+01,1.549587392924485414e+02
6.645990484079473504e+01,8.546209114422018160e+01,7.429461387839609188e+01
6.494740501423977719e+01,8.859440525902112995e+01,7.185810377768144974e+01
8.833649084562202347e+01,7.942543502561871094e+01,6.773517403992597963e+01
7.557030471669278882e+01,7.928196199607407380e+01,9.120201829284295059e+01
6.993563282847492246e+01,6.452961700211383800e+01,7.158484259090425894e+01
6.914182959688048413e+01,6.486089336063486144e+01,7.603885536111729948e+01
7.898005885554104566e+01,7.004227146733191489e+01,8.268584509910820657e+01
7.073681882970585377e+01,6.879884719177518093e+01,7.467271680647282039e+01
7.335454516849144113e+01,7.091585454320996007e+01,8.064184314863608449e+01
1.622036697824100315e+02,6.759810992238293181e+01,7.432504855484356199e+01
8.765807302238812326e+01,8.918585036465029248e+01,9.512811119444201324e+01
5.885965205329832628e+01,6.785758109238138047e+01,1.392358514637194276e+02
5.972048136736221124e+01,9.203052294882165540e+01,7.904481723181824293e+01
6.343866415203083164e+01,6.979380244485024321e+01,6.887404360907279965e+01
6.250195257652416103e+01,8.014722847786221394e+01,6.306633729679005285e+01
6.936635241783582728e+01,8.337409020863556464e+01,9.411022693003396000e+01
9.603990031277230344e+01,8.912413484605065150e+01,6.579069370779416204e+01
6.582252127964758870e+01,7.360776976380927294e+01,5.688769436794829915e+01
6.258454166946827968e+01,8.541756379980289182e+01,7.109613849043341816e+01
8.751871101476717740e+01,6.724315046124618789e+01,7.552495689922596966e+01
6.146410309540606676e+01,1.008329308226614671e+02,7.193511998256734330e+01
6.653548548412365449e+01,7.137367926232153081e+01,6.543982815335888858e+01
7.940593287066555206e+01,6.727664563424862365e+01,6.178710230332807640e+01
6.015358592723033837e+01,7.020065758356882668e+01,1.265449732062544825e+02
7.500900242563560028e+01,9.165087498059504867e+01,8.701358102274251394e+01
1.037722640912308805e+02,6.449231500407546491e+01,6.376492837052237661e+01
6.893313677015915175e+01,6.795062849371119285e+01,7.242797781560180681e+01
5.984083562989460603e+01,6.345559500157928312e+01,8.125316898689294476e+01
9.470802295435278495e+01,7.212178184600428210e+01,7.509585391531155096e+01
6.799949050195576206e+01,7.485673321206957098e+01,7.821281410405990187e+01
6.284906770050416469e+01,6.809675899557799994e+01,7.074514653482195570e+01
8.200652195891257179e+01,8.385055098240182758e+01,6.703420566702982342e+01
7.313338346733709727e+01,1.000673270677535953e+02,7.370387915411791369e+01
6.728964448863679593e+01,9.563476742657465479e+01,7.072852026687789362e+01
6.267292611282754677e+01,9.325948963280231396e+01,9.963511579424799436e+01
9.720385033202229863e+01,9.878137994549540224e+01,9.885718810289068870e+01
7.794232152775786915e+01,9.797344544599206984e+01,6.693253285605568692e+01
6.337655701896450466e+01,8.367197234658435434e+01,7.017174451218487263e+01
8.198505288246285261e+01,6.639632519823787504e+01,1.265597049293861431e+02
7.887618376517272623e+01,7.746906192098531108e+01,6.675524722635339003e+01
7.844606015901676699e+01,7.249532890361342652e+01,8.802850438285773294e+01
7.006053854491329957e+01,7.720924176915465864e+01,7.433003734640563209e+01
8.660034911657268708e+01,1.134703510853164090e+02,6.168511463513569026e+01
7.907598677210651772e+01,1.170542350234990892e+02,9.850278811397099332e+01
7.412376171026791383e+01,1.066207224668854252e+02,5.714987925430912696e+01
7.558670111131733904e+01,1.081342634139056287e+02,6.942382082632153129e+01
1.008371477572740247e+02,8.195133676202789275e+01,6.513489387368412054e+01
7.765090101711901127e+01,7.631267191022082841e+01,7.334890501884808600e+01
8.254309128209990831e+01,6.886850864337057487e+01,7.744399731371426299e+01
6.294592982062864195e+01,6.886850864337057487e+01,7.610239083723173792e+01
7.578588894402973608e+01,6.613220893897475605e+01,1.005408791393057868e+02
1.230105804634590498e+02,7.127508814726972730e+01,7.087009321093631797e+01
6.113736445343155879e+01,7.350849158482054690e+01,8.126834140227967396e+01
6.743767583535975518e+01,6.869923425194902222e+01,7.429367007761163677e+01
7.540784796515144706e+01,9.078389925703856989e+01,6.581509615141382596e+01
6.819917854460942408e+01,9.225738310408591758e+01,8.572715124876582138e+01
6.856086842294774897e+01,9.586600356482445306e+01,8.092685480226327854e+01
8.658281680892923760e+01,7.758091808120461508e+01,7.682187252757027807e+01
8.897196690631793103e+01,6.698891374498414564e+01,7.347191782509007396e+01
6.793864814609315772e+01,7.462502444764147924e+01,5.890365362097351465e+01
6.315172516943709269e+01,1.060320834039137026e+02,5.903114704064500984e+01
7.535438649034291814e+01,1.101859147184592018e+02,7.284647972155481455e+01
7.450915917609241035e+01,5.294980718040523016e+01,7.485878846832019917e+01
8.937423385778660645e+01,5.846683822306199119e+01,6.137827157214930907e+01
9.609512115656859521e+01,6.621081205436867378e+01,1.279645118916791517e+02
7.283255414157626717e+01,7.050458925340727490e+01,6.763074903182194930e+01
6.974330639206212368e+01,7.598184909265887654e+01,6.378026085490907349e+01
1.350195850339630113e+02,9.420025897783899893e+01,7.625123571466396299e+01
7.016263979981471266e+01,9.248877962215944137e+01,7.588753514681883416e+01
9.703018581201379789e+01,9.263472589502276833e+01,7.159133989986656843e+01
6.593197062888354765e+01,8.046952535376590276e+01,9.336398661739971772e+01
7.201452765143910995e+01,7.809405766013419736e+01,7.344953991194662990e+01
7.363307077321736926e+01,8.534549689913879433e+01,7.106732146700032615e+01
6.837928397057798691e+01,8.589172293953765802e+01,8.325894366534993196e+01
6.756582747824404578e+01,5.632258218141909367e+01,7.680055064112892182e+01
7.332914497322020964e+01,6.260299057896105523e+01,8.429473827262482644e+01
1.013230140196362754e+02,7.176527725806680280e+01,7.460704533479061240e+01
9.908991489165663324e+01,7.195018928883139608e+01,8.273868044324720472e+01
9.009980386923236040e+01,7.851283505185838862e+01,8.936989623515388814e+01
5.898501132586281415e+01,6.314341585380679334e+01,7.007801146568745310e+01
9.271408270929406115e+01,6.753022239053224496e+01,6.137263327674492075e+01
7.913623113070619297e+01,8.596203903266116697e+01,6.341032994924626109e+01
7.788537342338635483e+01,9.104808756003124870e+01,8.694711316370258203e+01
6.203437624788687543e+01,9.344681764792304079e+01,8.372786574151265881e+01
1.009284170463993888e+02,7.814296521152456876e+01,6.891306053886496841e+01
7.444188167372040255e+01,7.800126908267445458e+01,7.786765370179831791e+01
9.423442117182413824e+01,7.964928074544872061e+01,6.676984082235595963e+01
6.744289084264983103e+01,7.798789844564329599e+01,7.056129006871402964e+01
9.635294838672119511e+01,6.673405670494005903e+01,1.121657818189738123e+02
6.922561190134494780e+01,6.126499020919797545e+01,8.107287633543002414e+01
8.707299162302690831e+01,6.776377586853089952e+01,8.402073876247183648e+01
1.136168547279586249e+02,6.448908569869837493e+01,8.485575547394520868e+01
7.369105187293496328e+01,8.526360887694055180e+01,6.746843169832740728e+01
8.731684880027164297e+01,8.666923852040666532e+01,1.242072149955936737e+02
7.286119097540229461e+01,9.473617181066487092e+01,7.489764563494046001e+01
8.304215258164896341e+01,9.462221953672822394e+01,6.367707439388323110e+01
6.923341132258209996e+01,7.644459088088906640e+01,6.171943739507819515e+01
1.001374218355522316e+02,7.258194905981643785e+01,6.309254030118272283e+01
8.946710584905507346e+01,6.595558812363540824e+01,8.203726478754153106e+01
6.502463093791540416e+01,6.837794928199480182e+01,6.480381505558371202e+01
8.849453088650201948e+01,9.098256233161434636e+01,6.763914965930699452e+01
9.272819123299890975e+01,9.390145687372127270e+01,8.784052321867429214e+01
7.308362538122537444e+01,6.845455533721349184e+01,8.185749292180221914e+01
7.575431709829315707e+01,6.934362262895055551e+01,7.196489845505126937e+01
1.069695199477688305e+02,8.477207689426923309e+01,8.201986409542089973e+01
7.026934451343922206e+01,7.080751122552806009e+01,8.106689809476847586e+01
7.264824027142996954e+01,7.088216396722688728e+01,6.793751155205771397e+01
7.636517628957535919e+01,6.563115501037940192e+01,8.445332777597326412e+01
6.951046655385378870e+01,6.726652999686898227e+01,9.028396785652419965e+01
9.403718857247073970e+01,6.845927277208735973e+01,9.003781593193701838e+01
9.407962489139431739e+01,6.665078373355595431e+01,7.672609167939432950e+01
9.987503942828544723e+01,7.247339976196363409e+01,6.407717772322078531e+01
9.359297300118697649e+01,9.063098038021347236e+01,6.291670964323625270e+01
7.593209965252970051e+01,6.508373586242208830e+01,7.997296490542166225e+01
1.394452601983755642e+02,7.180117394616343063e+01,8.277526301887913007e+01
9.171718750486664362e+01,6.703982779485983201e+01,6.746631491545778658e+01
7.888572876153162383e+01,7.158868683463029470e+01,5.822308633586098381e+01
6.549227421690954998e+01,1.058335316005381515e+02,6.391355016414764378e+01
6.303688521498089870e+01,1.052589110458248456e+02,6.537261231539952178e+01
6.783609233722707188e+01,1.103005332557847566e+02,7.583620168279378504e+01
6.795429496712969808e+01,1.077644052965536048e+02,1.099465941865051235e+02
9.460075732721256259e+01,1.048451491744262967e+02,6.037067350526069021e+01
6.806942917724185804e+01,1.193084177666092103e+02,1.087090509053063272e+02
6.559054164792091512e+01,1.217961748147711774e+02,7.325254511919564493e+01
6.963831614668592351e+01,6.278204666747509322e+01,7.530876928771887435e+01
6.756797279961357106e+01,6.273546032036842490e+01,8.648401156621308417e+01
6.901033106352132052e+01,9.676826838754909943e+01,7.612215645363001215e+01
6.602143103727556195e+01,6.030906410281057362e+01,8.155599008702195363e+01
7.750612480626246281e+01,8.346199674697201942e+01,8.651122219907598776e+01
7.722407379549635209e+01,6.518484692456483742e+01,7.555760224026356298e+01
7.278304988700502065e+01,6.251072199258949524e+01,9.638863212444293538e+01
9.757822275318169147e+01,9.370267333289213241e+01,8.133265265545804823e+01
6.567999279373304944e+01,7.636220377654363745e+01,7.676953192940703730e+01
6.795946012978532735e+01,6.525863124871702325e+01,7.566467000551057254e+01
9.212075844702465588e+01,7.079000576878831907e+01,1.103309133608095607e+02
8.549393886564016043e+01,6.753898414667219186e+01,9.026488361969882135e+01
6.248973219922661571e+01,8.188433239688302478e+01,7.868215333235177411e+01
7.240458840892247849e+01,6.472875975850239172e+01,1.073866414107214240e+02
8.604868794756717421e+01,7.375268082281169768e+01,8.244628855425271752e+01
1.129193504075127663e+02,7.249359764213200208e+01,6.718285614984301901e+01
9.190860314531029474e+01,8.019367701081426958e+01,6.832944245374019943e+01
9.021857109758269644e+01,7.668797192070582014e+01,6.206846552072639156e+01
8.741051935849914400e+01,7.173667990231118097e+01,9.895320929900437079e+01
7.575067059422023874e+01,7.913669795318845956e+01,7.153198619835117711e+01
8.909055404659153510e+01,6.707228256571245595e+01,7.349729403639163650e+01
7.777354931272316207e+01,1.000914261845835824e+02,8.778692333855953223e+01
6.589740907616477728e+01,7.395273545416266359e+01,8.706851689081781842e+01
7.802010241588919826e+01,7.785027003361712161e+01,9.846456374196557704e+01
1.355069233565223783e+02,7.132506860624327771e+01,1.038189624670818318e+02
6.974786939909159855e+01,9.422742892130565906e+01,8.756106547084053204e+01
6.979161076951024256e+01,1.072707523092275892e+02,6.942170943800405780e+01
5.679704829977413993e+01,7.805399742124740214e+01,6.146559467855397685e+01
6.149718482252728080e+01,7.822005152633936120e+01,6.596371497564504693e+01
9.172706512062565309e+01,1.089380259511177940e+02,6.616885579725123989e+01
8.962166307762407769e+01,7.321634883077044265e+01,6.333061957415068122e+01
9.630248056214291807e+01,1.207431961126343793e+02,5.541287552928154270e+01
6.682717134674845738e+01,1.101286393397171111e+02,6.848264691530918924e+01
6.740088552630770380e+01,8.090898455211723217e+01,6.914492345054507894e+01
6.791466392858819745e+01,7.205279571390855153e+01,6.117861581564215356e+01
6.576406964433279256e+01,6.741651357587547011e+01,9.905011636848020373e+01
1.384288740574193639e+02,7.314094014987084336e+01,7.494672894219675641e+01
7.995472066896478225e+01,6.319217655807820222e+01,6.542695591913717124e+01
6.639290112176030334e+01,8.655342245448795779e+01,6.848003582785690924e+01
7.040650292917963782e+01,5.755253511834703772e+01,7.141327660912149611e+01
7.411343595248038696e+01,7.289878960729832613e+01,6.361878677084676781e+01
7.474585951961017827e+01,5.832964646246681184e+01,7.309845640937311373e+01
8.559415217409468823e+01,6.756229882209471782e+01,7.272198055919798776e+01
8.428725750509180159e+01,7.093057309022299251e+01,8.784307487951511462e+01
6.543926853797485421e+01,9.252648740504132263e+01,7.036125967714933438e+01
1.251442303557670783e+02,7.348030241424126530e+01,7.713641866843212824e+01
6.996229460825759361e+01,7.081629527180250250e+01,6.755753515089880068e+01
6.387514621505808066e+01,7.220457088834359638e+01,9.135034961847235024e+01
7.137077031030503349e+01,8.205962892356174621e+01,7.900735771010953101e+01
8.595980075409961785e+01,7.653408235666621806e+01,8.293423451992995865e+01
6.230889860180365503e+01,8.021985882277132873e+01,8.106179542721690723e+01
6.756778926733092305e+01,7.931603978685267009e+01,7.138265855254461201e+01
1.044564351558888831e+02,7.318908032163045618e+01,6.312417837691817368e+01
7.107894382003328815e+01,8.029574729282677481e+01,7.550869554010373008e+01
8.147524005004707703e+01,7.993062517170892534e+01,9.277959020169036819e+01
6.979506667853723911e+01,6.874189924022213916e+01,6.671131861566054511e+01
7.222626822756650711e+01,8.004289492904806025e+01,6.654478308267390219e+01
7.502533077158376784e+01,6.881733482432457549e+01,7.048385856452065923e+01
7.951678303833598704e+01,7.384129037264651174e+01,7.516282249370190982e+01
8.399074495160684251e+01,8.282178326637357202e+01,7.745810803983157200e+01
7.128794171378439160e+01,1.060497966911758851e+02,7.098516170279845028e+01
1.134199863236476062e+02,6.524652674273666264e+01,7.178194616909171089e+01
7.304948416440794290e+01,9.743531436212890640e+01,1.077796135364812500e+02
7.150393013225428263e+01,7.236426083475775783e+01,7.037218792093916875e+01
7.280024326026901349e+01,7.482828115565386895e+01,8.254478805735234914e+01
8.380755176622923841e+01,7.693490203772736891e+01,6.167346077455230358e+01
8.518362982170010866e+01,7.056772164487375676e+01,6.941671681688583817e+01
7.980796116604022927e+01,7.129363433088497004e+01,8.013279455463425904e+01
6.676136047333967838e+01,6.434860920134502749e+01,7.222651326401231131e+01
1.160214972470928672e+02,8.454471129920430883e+01,7.655492939669741759e+01
1.068940783154171612e+02,8.674630546014130061e+01,7.525848047421308706e+01
9.892177643883862004e+01,8.397721373441466142e+01,7.027616340141268836e+01
5.916160838286928225e+01,8.623602254651864030e+01,6.222794473955447359e+01
6.865184992175127832e+01,9.331891349845538741e+01,8.203900647582436534e+01
1.015077539187144851e+02,1.036236485434007477e+02,6.671591441906882380e+01
8.300205317311014142e+01,1.177693191356042774e+02,6.427807370016772381e+01
6.845027081122505308e+01,9.879874012853076692e+01,1.078469429739940608e+02
1.267982336435490396e+02,9.445316054933906003e+01,6.980775852998138475e+01
7.652153068400653524e+01,9.268967243331840677e+01,8.165861790301835299e+01
9.073655673243153785e+01,7.304683547347670469e+01,7.705349572556134774e+01
7.089343870992766483e+01,7.988952832930645798e+01,6.032434867389919475e+01
7.552986112089880066e+01,8.766276122344648059e+01,5.929015329661949352e+01
6.982058811658798447e+01,6.642082577059662185e+01,5.791769241297741644e+01
7.387435701977381086e+01,6.441996632293391656e+01,6.961060343431876163e+01
9.592867548577780212e+01,7.196628165808725441e+01,5.561052629052151275e+01
7.943427639204595891e+01,7.953596380107929065e+01,8.881347930498412779e+01
1.624074941063341271e+02,8.535199766007622202e+01,1.015363612256177248e+02
6.408104091582006845e+01,8.489777554497153744e+01,1.048394149340554549e+02
9.109336649862876811e+01,8.822651020740373440e+01,7.553916869183899507e+01
9.040552752088284194e+01,6.805134547556038171e+01,1.085349790579507925e+02
6.417186660722883573e+01,6.916734148694318662e+01,8.666241784099899803e+01
6.010624542381177093e+01,9.902598057046421332e+01,7.328191105089425150e+01
8.811313046449383535e+01,1.008481505972598029e+02,1.217946236020816144e+02
8.212491681465959914e+01,9.502311792762985476e+01,7.413216740391416693e+01
6.914611414757253272e+01,9.507694621283930303e+01,8.009999805695973407e+01
8.223352668522309727e+01,9.465458518156725631e+01,7.698392519548711732e+01
8.340228826091228598e+01,6.745010257872951343e+01,8.623134060889458397e+01
6.514296832220097144e+01,6.526726621729385158e+01,1.004120898650912039e+02
6.373735857138758831e+01,7.025246425583856080e+01,7.178771717198824831e+01
7.411549981024288059e+01,7.641667813133508957e+01,7.035801191595304260e+01
6.943629561566113750e+01,9.368479936777049488e+01,8.386214416747569089e+01
7.414371924880312292e+01,8.979469042472904050e+01,6.166881389763435095e+01
6.877119195741752833e+01,9.066210059912543784e+01,7.784225406369452571e+01
1.127604270244898288e+02,8.717296264712055631e+01,7.439713186472859263e+01
7.992476727439230899e+01,7.011821319218518056e+01,6.731150262175668786e+01
1.254641351039707757e+02,7.464854612276153034e+01,7.640353726975267534e+01
7.690677995062236505e+01,7.091003707117401689e+01,6.554371969071397075e+01
9.477126666351719564e+01,6.822878077675325414e+01,7.746985562323034458e+01
7.033758906727474880e+01,8.915203239701575910e+01,9.190184309782381433e+01
6.755975422719413359e+01,8.596093915122639828e+01,6.576305435234186803e+01
6.441052235775480028e+01,6.813511904429169874e+01,9.528240491790231204e+01
7.948586779968489680e+01,7.148821801361224004e+01,8.005801362673011567e+01
1.065018127691195957e+02,7.575224864996610563e+01,6.545166178984989358e+01
8.790745733459640121e+01,1.001867227967184704e+02,8.560888818687030266e+01
6.767795576285051595e+01,8.167534418279174702e+01,7.474215976843811404e+01
7.399793158401051585e+01,9.169088934243420397e+01,8.550217199655716627e+01
8.686229873325466144e+01,8.539675618991610406e+01,7.147389355669534439e+01
7.088310962840184004e+01,8.229034412928282904e+01,9.913502341402697482e+01
7.248396069010283327e+01,8.442077107204518427e+01,8.044408829359019819e+01
7.071480507414413808e+01,8.897528546439239960e+01,6.925459775718067590e+01
7.597229466824826716e+01,8.010736220860692924e+01,6.230584663144891522e+01
9.371910317564821469e+01,8.481081713910651843e+01,6.205084768190872069e+01
7.560265539789331513e+01,8.113694135910932914e+01,5.984929988033244541e+01
6.450212514656897156e+01,1.159168456712413473e+02,6.291627482957435546e+01
7.071907032301098184e+01,8.492066765261149897e+01,5.862504182543874265e+01
6.226441157223682410e+01,1.022547245653851604e+02,7.825580880992914956e+01
6.932646443238201073e+01,7.999842994813170094e+01,5.535917918208902222e+01
7.386273531614766341e+01,1.128106918455415979e+02,5.425462086068399969e+01
6.709446936214830259e+01,8.623718388907310839e+01,1.050701647925689883e+02
6.119726799852666232e+01,9.194464726298105006e+01,7.437708253636229472e+01
8.726856622055009893e+01,7.307495279441934599e+01,1.126972199732702080e+02
7.432847771688186356e+01,6.174722245230992712e+01,9.429972171379694146e+01
9.316933735009907025e+01,7.817001758841472281e+01,6.265575703470422297e+01
8.470127440448098355e+01,7.581809148866632597e+01,7.353358851923130146e+01
7.159053541659451980e+01,7.920014940504628953e+01,6.657860378868370788e+01
6.852753317590835991e+01,7.846562919589564444e+01,7.036776607586058674e+01
1.016088457668159037e+02,7.951679273253949987e+01,8.224393299369202737e+01
9.082816109811494698e+01,6.970096997332804278e+01,8.634231002552220957e+01
6.937989467101235164e+01,7.325225410287467298e+01,1.070204173373231242e+02
8.647840746929387024e+01,7.642067729480494620e+01,9.555173014454940983e+01
6.642880545097983713e+01,8.183397323862683947e+01,8.005721271895832558e+01
8.183617918179083972e+01,7.011842267200896117e+01,5.787526659715137356e+01
6.196346551544764480e+01,7.078003073311651860e+01,6.642545989034863396e+01
6.370045043180477506e+01,7.065601390526097703e+01,9.315752662333368050e+01
7.050670998891904162e+01,6.636534066248567854e+01,8.319853020061187010e+01
7.586201227239200762e+01,7.182618682760440265e+01,1.289270293009786599e+02
1.329543899072108957e+02,7.061813337308979044e+01,7.050626031901879287e+01
1.022685556878331141e+02,7.042875867632898235e+01,7.364551498821138864e+01
7.395720290794906759e+01,6.762704648558109000e+01,9.331179383234957925e+01
6.287260884209252509e+01,6.553898864655238299e+01,6.472065469919171221e+01
7.115795828930654920e+01,6.211784343352036331e+01,7.057563289755745473e+01
7.704552552907189522e+01,5.727721291670049908e+01,6.977514871060881774e+01
8.226867331893193125e+01,6.423832902316119942e+01,6.986731195942839179e+01
